FECHA,HORA,TEMP,HUM,PNM,DD,FF,NOMBRE,FECHA_HORA
11012021,    0,  27.2,   77,  1003.6,   90,   11     ,CORDOBA OBSERVATORIO,2021-01-11 00:00:00
11012021,    1,  26.7,   79,  1003.2,   50,    7     ,CORDOBA OBSERVATORIO,2021-01-11 01:00:00
11012021,    2,  26.2,   78,  1002.6,  360,    6     ,CORDOBA OBSERVATORIO,2021-01-11 02:00:00
11012021,    3,  25.6,   81,  1002.5,  360,    6     ,CORDOBA OBSERVATORIO,2021-01-11 03:00:00
11012021,    4,  25.2,   84,  1001.6,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-11 04:00:00
11012021,    5,  24.8,   86,  1001.1,   50,    6     ,CORDOBA OBSERVATORIO,2021-01-11 05:00:00
11012021,    6,  24.4,   88,  1001.2,  180,    4     ,CORDOBA OBSERVATORIO,2021-01-11 06:00:00
11012021,    7,  24.2,   86,  1000.9,   90,    6     ,CORDOBA OBSERVATORIO,2021-01-11 07:00:00
11012021,    8,  24.9,   84,  1001.4,   90,    9     ,CORDOBA OBSERVATORIO,2021-01-11 08:00:00
11012021,    9,  20.5,   89,  1005.7,  180,   24     ,CORDOBA OBSERVATORIO,2021-01-11 09:00:00
11012021,   10,  18.0,   96,  1007.0,  200,   22     ,CORDOBA OBSERVATORIO,2021-01-11 10:00:00
11012021,   11,  17.4,   94,  1009.0,  200,   17     ,CORDOBA OBSERVATORIO,2021-01-11 11:00:00
11012021,   12,  17.8,   93,  1009.2,  200,    9     ,CORDOBA OBSERVATORIO,2021-01-11 12:00:00
11012021,   13,  18.7,   89,  1008.8,  200,    9     ,CORDOBA OBSERVATORIO,2021-01-11 13:00:00
11012021,   14,  21.2,   72,  1006.8,  160,    9     ,CORDOBA OBSERVATORIO,2021-01-11 14:00:00
11012021,   15,  23.3,   67,  1007.4,  140,    7     ,CORDOBA OBSERVATORIO,2021-01-11 15:00:00
11012021,   16,  22.5,   69,  1008.1,  140,    9     ,CORDOBA OBSERVATORIO,2021-01-11 16:00:00
11012021,   17,  23.5,   70,  1008.6,  230,    7     ,CORDOBA OBSERVATORIO,2021-01-11 17:00:00
11012021,   18,  24.1,   66,  1008.8,  160,    6     ,CORDOBA OBSERVATORIO,2021-01-11 18:00:00
11012021,   19,  23.3,   70,  1009.8,  180,    7     ,CORDOBA OBSERVATORIO,2021-01-11 19:00:00
11012021,   20,  22.9,   70,  1010.1,  140,    6     ,CORDOBA OBSERVATORIO,2021-01-11 20:00:00
11012021,   21,  22.7,   72,  1011.8,   90,    6     ,CORDOBA OBSERVATORIO,2021-01-11 21:00:00
11012021,   22,  22.5,   74,  1013.2,  140,    7     ,CORDOBA OBSERVATORIO,2021-01-11 22:00:00
11012021,   23,  22.3,   78,  1015.1,  160,    9     ,CORDOBA OBSERVATORIO,2021-01-11 23:00:00
12012021,    0,  21.3,   83,  1016.4,  180,    9     ,CORDOBA OBSERVATORIO,2021-01-12 00:00:00
12012021,    1,  19.7,   87,  1016.1,  200,   11     ,CORDOBA OBSERVATORIO,2021-01-12 01:00:00
12012021,    2,  19.4,   77,  1015.8,  200,   15     ,CORDOBA OBSERVATORIO,2021-01-12 02:00:00
12012021,    3,  18.8,   61,  1016.4,  200,   13     ,CORDOBA OBSERVATORIO,2021-01-12 03:00:00
12012021,    4,  18.4,   57,  1016.5,  230,   15     ,CORDOBA OBSERVATORIO,2021-01-12 04:00:00
12012021,    5,  18.3,   55,  1017.8,  180,    7     ,CORDOBA OBSERVATORIO,2021-01-12 05:00:00
12012021,    6,  18.0,   58,  1018.3,  230,    7     ,CORDOBA OBSERVATORIO,2021-01-12 06:00:00
12012021,    7,  17.8,   54,  1019.3,  230,    6     ,CORDOBA OBSERVATORIO,2021-01-12 07:00:00
12012021,    8,  17.6,   60,  1020.0,  180,    2     ,CORDOBA OBSERVATORIO,2021-01-12 08:00:00
12012021,    9,  18.3,   58,  1021.7,  180,    6     ,CORDOBA OBSERVATORIO,2021-01-12 09:00:00
12012021,   10,  19.8,   51,  1019.4,  140,    6     ,CORDOBA OBSERVATORIO,2021-01-12 10:00:00
12012021,   11,  21.7,   40,  1018.6,  180,    4     ,CORDOBA OBSERVATORIO,2021-01-12 11:00:00
12012021,   12,  22.6,   39,  1018.2,   90,    6     ,CORDOBA OBSERVATORIO,2021-01-12 12:00:00
12012021,   13,  23.2,   40,  1017.6,  180,    4     ,CORDOBA OBSERVATORIO,2021-01-12 13:00:00
12012021,   14,  24.3,   43,  1016.6,   50,    7     ,CORDOBA OBSERVATORIO,2021-01-12 14:00:00
12012021,   15,  25.3,   44,  1015.7,  230,    4     ,CORDOBA OBSERVATORIO,2021-01-12 15:00:00
12012021,   16,  26.4,   45,  1014.4,   50,    7     ,CORDOBA OBSERVATORIO,2021-01-12 16:00:00
12012021,   17,  26.7,   45,  1014.0,   50,    9     ,CORDOBA OBSERVATORIO,2021-01-12 17:00:00
12012021,   18,  26.6,   46,  1013.4,   90,   11     ,CORDOBA OBSERVATORIO,2021-01-12 18:00:00
12012021,   19,  26.0,   50,  1013.3,  110,   11     ,CORDOBA OBSERVATORIO,2021-01-12 19:00:00
12012021,   20,  24.7,   58,  1013.6,  140,    6     ,CORDOBA OBSERVATORIO,2021-01-12 20:00:00
12012021,   21,  24.4,   60,  1013.8,   90,    6     ,CORDOBA OBSERVATORIO,2021-01-12 21:00:00
12012021,   22,  24.1,   61,  1014.4,  140,    7     ,CORDOBA OBSERVATORIO,2021-01-12 22:00:00
12012021,   23,  24.0,   63,  1015.4,  140,    6     ,CORDOBA OBSERVATORIO,2021-01-12 23:00:00
13012021,    0,  23.0,   70,  1015.6,   50,    6     ,CORDOBA OBSERVATORIO,2021-01-13 00:00:00
13012021,    1,  22.9,   68,  1016.0,   50,    9     ,CORDOBA OBSERVATORIO,2021-01-13 01:00:00
13012021,    2,  22.2,   74,  1016.1,   90,    9     ,CORDOBA OBSERVATORIO,2021-01-13 02:00:00
13012021,    3,  21.3,   77,  1015.8,   90,   13     ,CORDOBA OBSERVATORIO,2021-01-13 03:00:00
13012021,    4,  20.9,   80,  1015.6,   90,    9     ,CORDOBA OBSERVATORIO,2021-01-13 04:00:00
13012021,    5,  20.6,   80,  1015.8,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-13 05:00:00
13012021,    6,  20.5,   82,  1016.5,   70,    9     ,CORDOBA OBSERVATORIO,2021-01-13 06:00:00
13012021,    7,  19.5,   91,  1017.0,   50,    9     ,CORDOBA OBSERVATORIO,2021-01-13 07:00:00
13012021,    8,  19.4,   93,  1017.0,   70,    9     ,CORDOBA OBSERVATORIO,2021-01-13 08:00:00
13012021,    9,  19.8,   90,  1017.3,   50,    6     ,CORDOBA OBSERVATORIO,2021-01-13 09:00:00
13012021,   10,  21.2,   83,  1017.1,   50,    7     ,CORDOBA OBSERVATORIO,2021-01-13 10:00:00
13012021,   11,  22.6,   76,  1017.1,   70,    7     ,CORDOBA OBSERVATORIO,2021-01-13 11:00:00
13012021,   12,  24.6,   69,  1016.7,   70,   11     ,CORDOBA OBSERVATORIO,2021-01-13 12:00:00
13012021,   13,  25.0,   67,  1016.5,   50,    9     ,CORDOBA OBSERVATORIO,2021-01-13 13:00:00
13012021,   14,  26.6,   63,  1016.8,   70,    9     ,CORDOBA OBSERVATORIO,2021-01-13 14:00:00
13012021,   15,  26.8,   62,  1016.8,  360,    7     ,CORDOBA OBSERVATORIO,2021-01-13 15:00:00
13012021,   16,  26.2,   61,  1015.7,   50,    7     ,CORDOBA OBSERVATORIO,2021-01-13 16:00:00
13012021,   17,  28.0,   57,  1013.4,   70,   11     ,CORDOBA OBSERVATORIO,2021-01-13 17:00:00
13012021,   18,  27.2,   52,  1012.8,   90,    9     ,CORDOBA OBSERVATORIO,2021-01-13 18:00:00
13012021,   19,  26.2,   61,  1013.1,   90,    6     ,CORDOBA OBSERVATORIO,2021-01-13 19:00:00
13012021,   20,  26.2,   61,  1014.4,   50,    4     ,CORDOBA OBSERVATORIO,2021-01-13 20:00:00
13012021,   21,  25.4,   67,  1014.9,  360,    2     ,CORDOBA OBSERVATORIO,2021-01-13 21:00:00
13012021,   22,  24.2,   74,  1015.8,  230,    4     ,CORDOBA OBSERVATORIO,2021-01-13 22:00:00
13012021,   23,  23.4,   77,  1015.9,  140,    4     ,CORDOBA OBSERVATORIO,2021-01-13 23:00:00
14012021,    0,  23.4,   79,  1015.8,  140,    2     ,CORDOBA OBSERVATORIO,2021-01-14 00:00:00
14012021,    1,  23.2,   80,  1015.3,   50,    4     ,CORDOBA OBSERVATORIO,2021-01-14 01:00:00
14012021,    2,  23.0,   80,  1015.3,   70,    7     ,CORDOBA OBSERVATORIO,2021-01-14 02:00:00
14012021,    3,  23.0,   80,  1015.4,   50,    7     ,CORDOBA OBSERVATORIO,2021-01-14 03:00:00
14012021,    4,  23.1,   78,  1015.4,   50,    7     ,CORDOBA OBSERVATORIO,2021-01-14 04:00:00
14012021,    5,  23.0,   79,  1015.4,  360,    4     ,CORDOBA OBSERVATORIO,2021-01-14 05:00:00
14012021,    6,  22.2,   74,  1015.9,  360,    4     ,CORDOBA OBSERVATORIO,2021-01-14 06:00:00
14012021,    7,  21.6,   80,  1015.8,  320,    7     ,CORDOBA OBSERVATORIO,2021-01-14 07:00:00
14012021,    8,  22.0,   80,  1015.5,  290,    4     ,CORDOBA OBSERVATORIO,2021-01-14 08:00:00
14012021,    9,  24.0,   70,  1013.8,  320,    6     ,CORDOBA OBSERVATORIO,2021-01-14 09:00:00
14012021,   10,  25.0,   64,  1013.8,   50,    9     ,CORDOBA OBSERVATORIO,2021-01-14 10:00:00
14012021,   11,  25.8,   63,  1012.8,   50,    9     ,CORDOBA OBSERVATORIO,2021-01-14 11:00:00
14012021,   12,  25.8,   63,  1012.9,   50,    9     ,CORDOBA OBSERVATORIO,2021-01-14 12:00:00
14012021,   13,  26.4,   64,  1012.8,   20,    9     ,CORDOBA OBSERVATORIO,2021-01-14 13:00:00
14012021,   14,  27.0,   61,  1011.6,   20,    9     ,CORDOBA OBSERVATORIO,2021-01-14 14:00:00
14012021,   15,  28.0,   57,  1010.5,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-14 15:00:00
14012021,   16,  28.7,   58,  1009.9,   50,   13     ,CORDOBA OBSERVATORIO,2021-01-14 16:00:00
14012021,   17,  27.6,   61,  1009.8,   50,   13     ,CORDOBA OBSERVATORIO,2021-01-14 17:00:00
14012021,   18,  28.0,   57,  1008.0,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-14 18:00:00
14012021,   19,  27.4,   62,  1007.6,   20,    9     ,CORDOBA OBSERVATORIO,2021-01-14 19:00:00
14012021,   20,  25.2,   62,  1007.4,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-14 20:00:00
14012021,   21,  24.6,   64,  1007.9,   70,   11     ,CORDOBA OBSERVATORIO,2021-01-14 21:00:00
14012021,   22,  24.2,   65,  1008.5,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-14 22:00:00
14012021,   23,  23.4,   72,  1009.0,   50,    7     ,CORDOBA OBSERVATORIO,2021-01-14 23:00:00
15012021,    0,  23.0,   74,  1008.5,   20,    9     ,CORDOBA OBSERVATORIO,2021-01-15 00:00:00
15012021,    1,  22.6,   76,  1008.3,   20,    6     ,CORDOBA OBSERVATORIO,2021-01-15 01:00:00
15012021,    2,  22.1,   78,  1008.0,   50,    6     ,CORDOBA OBSERVATORIO,2021-01-15 02:00:00
15012021,    3,  21.6,   81,  1007.1,   20,    7     ,CORDOBA OBSERVATORIO,2021-01-15 03:00:00
15012021,    4,  21.2,   84,  1006.5,   90,    6     ,CORDOBA OBSERVATORIO,2021-01-15 04:00:00
15012021,    5,  21.5,   83,  1006.5,   90,    6     ,CORDOBA OBSERVATORIO,2021-01-15 05:00:00
15012021,    6,  22.4,   77,  1006.4,   70,    7     ,CORDOBA OBSERVATORIO,2021-01-15 06:00:00
15012021,    7,  23.8,   76,  1006.3,   70,    9     ,CORDOBA OBSERVATORIO,2021-01-15 07:00:00
15012021,    8,  23.6,   76,  1006.7,   50,    6     ,CORDOBA OBSERVATORIO,2021-01-15 08:00:00
15012021,    9,  24.4,   88,  1005.6,  230,    6     ,CORDOBA OBSERVATORIO,2021-01-15 09:00:00
15012021,   10,  24.6,   86,  1007.0,  230,   15     ,CORDOBA OBSERVATORIO,2021-01-15 10:00:00
15012021,   11,  24.6,   86,  1007.7,  230,    6     ,CORDOBA OBSERVATORIO,2021-01-15 11:00:00
15012021,   12,  24.2,   84,  1006.8,  230,    7     ,CORDOBA OBSERVATORIO,2021-01-15 12:00:00
15012021,   13,  21.4,   88,  1005.1,  360,    6     ,CORDOBA OBSERVATORIO,2021-01-15 13:00:00
15012021,   14,  24.4,   70,  1004.9,   90,   11     ,CORDOBA OBSERVATORIO,2021-01-15 14:00:00
15012021,   15,  26.2,   65,  1004.8,  140,   11     ,CORDOBA OBSERVATORIO,2021-01-15 15:00:00
15012021,   16,  27.6,   62,  1003.3,   90,   13     ,CORDOBA OBSERVATORIO,2021-01-15 16:00:00
15012021,   17,  26.8,   68,  1004.2,   90,    7     ,CORDOBA OBSERVATORIO,2021-01-15 17:00:00
15012021,   18,  27.6,   62,  1002.6,  140,    6     ,CORDOBA OBSERVATORIO,2021-01-15 18:00:00
15012021,   19,  27.6,   67,  1002.4,  140,    4     ,CORDOBA OBSERVATORIO,2021-01-15 19:00:00
15012021,   20,  25.6,   78,  1002.7,  180,    9     ,CORDOBA OBSERVATORIO,2021-01-15 20:00:00
15012021,   21,  24.0,   83,  1003.0,  140,    4     ,CORDOBA OBSERVATORIO,2021-01-15 21:00:00
15012021,   22,  24.0,   80,  1003.0,  140,    7     ,CORDOBA OBSERVATORIO,2021-01-15 22:00:00
15012021,   23,  23.0,   87,  1004.2,  140,    4     ,CORDOBA OBSERVATORIO,2021-01-15 23:00:00
16012021,    0,  22.6,   87,  1004.3,   90,    6     ,CORDOBA OBSERVATORIO,2021-01-16 00:00:00
16012021,    1,  22.2,   87,  1004.5,  180,    4     ,CORDOBA OBSERVATORIO,2021-01-16 01:00:00
16012021,    2,  22.2,   85,  1004.7,   90,    7     ,CORDOBA OBSERVATORIO,2021-01-16 02:00:00
16012021,    3,  21.6,   90,  1002.8,   90,   11     ,CORDOBA OBSERVATORIO,2021-01-16 03:00:00
16012021,    4,  21.2,   90,  1002.7,   90,    9     ,CORDOBA OBSERVATORIO,2021-01-16 04:00:00
16012021,    5,  21.2,   90,  1002.8,   50,    6     ,CORDOBA OBSERVATORIO,2021-01-16 05:00:00
16012021,    6,  20.6,   92,  1004.2,   90,    4     ,CORDOBA OBSERVATORIO,2021-01-16 06:00:00
16012021,    7,  20.6,   92,  1004.4,  320,    7     ,CORDOBA OBSERVATORIO,2021-01-16 07:00:00
16012021,    8,  20.0,   95,  1006.9,  180,   13     ,CORDOBA OBSERVATORIO,2021-01-16 08:00:00
16012021,    9,  18.9,   95,  1009.3,  200,   11     ,CORDOBA OBSERVATORIO,2021-01-16 09:00:00
16012021,   10,  18.7,   95,  1008.6,  230,   19     ,CORDOBA OBSERVATORIO,2021-01-16 10:00:00
16012021,   11,  18.7,   95,  1006.5,  160,   11     ,CORDOBA OBSERVATORIO,2021-01-16 11:00:00
16012021,   12,  21.0,   90,  1008.0,  230,   13     ,CORDOBA OBSERVATORIO,2021-01-16 12:00:00
16012021,   13,  22.7,   76,  1007.8,  180,   15     ,CORDOBA OBSERVATORIO,2021-01-16 13:00:00
16012021,   14,  23.0,   75,  1007.5,  200,   15     ,CORDOBA OBSERVATORIO,2021-01-16 14:00:00
16012021,   15,  22.4,   75,  1007.9,  230,   19     ,CORDOBA OBSERVATORIO,2021-01-16 15:00:00
16012021,   16,  23.0,   69,  1008.8,  180,   15     ,CORDOBA OBSERVATORIO,2021-01-16 16:00:00
16012021,   17,  23.4,   69,  1008.9,  200,   11     ,CORDOBA OBSERVATORIO,2021-01-16 17:00:00
16012021,   18,  23.1,   66,  1009.3,  180,   15     ,CORDOBA OBSERVATORIO,2021-01-16 18:00:00
16012021,   19,  23.5,   55,  1009.2,  180,   11     ,CORDOBA OBSERVATORIO,2021-01-16 19:00:00
16012021,   20,  25.2,   31,  1009.6,  160,    9     ,CORDOBA OBSERVATORIO,2021-01-16 20:00:00
16012021,   21,  20.1,   56,  1010.5,  180,    7     ,CORDOBA OBSERVATORIO,2021-01-16 21:00:00
16012021,   22,  18.9,   64,  1012.0,  180,    6     ,CORDOBA OBSERVATORIO,2021-01-16 22:00:00
16012021,   23,  17.3,   71,  1013.9,  250,    4     ,CORDOBA OBSERVATORIO,2021-01-16 23:00:00
17012021,    0,  16.2,   77,  1014.6,  230,    6     ,CORDOBA OBSERVATORIO,2021-01-17 00:00:00
17012021,    1,  16.1,   74,  1015.2,  230,    6     ,CORDOBA OBSERVATORIO,2021-01-17 01:00:00
17012021,    2,  15.0,   81,  1015.1,  110,    2     ,CORDOBA OBSERVATORIO,2021-01-17 02:00:00
17012021,    3,  14.2,   83,  1014.4,  230,    6     ,CORDOBA OBSERVATORIO,2021-01-17 03:00:00
17012021,    4,  13.7,   84,  1014.4,  230,    6     ,CORDOBA OBSERVATORIO,2021-01-17 04:00:00
17012021,    5,  13.4,   87,  1015.1,  230,    4     ,CORDOBA OBSERVATORIO,2021-01-17 05:00:00
17012021,    6,  13.3,   83,  1015.5,  290,    4     ,CORDOBA OBSERVATORIO,2021-01-17 06:00:00
17012021,    7,  13.2,   83,  1016.0,  320,    7     ,CORDOBA OBSERVATORIO,2021-01-17 07:00:00
17012021,    8,  14.8,   74,  1016.6,  320,    4     ,CORDOBA OBSERVATORIO,2021-01-17 08:00:00
17012021,    9,  18.0,   61,  1016.8,  230,    2     ,CORDOBA OBSERVATORIO,2021-01-17 09:00:00
17012021,   10,  21.8,   47,  1015.9,  270,    7     ,CORDOBA OBSERVATORIO,2021-01-17 10:00:00
17012021,   11,  25.0,   32,  1016.2,  230,    9     ,CORDOBA OBSERVATORIO,2021-01-17 11:00:00
17012021,   12,  25.4,   36,  1016.1,  180,    9     ,CORDOBA OBSERVATORIO,2021-01-17 12:00:00
17012021,   13,  25.8,   33,  1015.7,  200,   15     ,CORDOBA OBSERVATORIO,2021-01-17 13:00:00
17012021,   14,  26.6,   32,  1014.3,  180,   11     ,CORDOBA OBSERVATORIO,2021-01-17 14:00:00
17012021,   15,  27.6,   33,  1013.9,  180,   11     ,CORDOBA OBSERVATORIO,2021-01-17 15:00:00
17012021,   16,  27.4,   32,  1014.3,  160,   15     ,CORDOBA OBSERVATORIO,2021-01-17 16:00:00
17012021,   17,  27.8,   35,  1014.2,  140,   15     ,CORDOBA OBSERVATORIO,2021-01-17 17:00:00
17012021,   18,  27.6,   34,  1013.8,  180,   13     ,CORDOBA OBSERVATORIO,2021-01-17 18:00:00
17012021,   19,  27.2,   35,  1013.2,  140,   13     ,CORDOBA OBSERVATORIO,2021-01-17 19:00:00
17012021,   20,  26.2,   38,  1012.5,  140,    9     ,CORDOBA OBSERVATORIO,2021-01-17 20:00:00
17012021,   21,  24.2,   47,  1013.9,  140,    9     ,CORDOBA OBSERVATORIO,2021-01-17 21:00:00
17012021,   22,  23.4,   52,  1013.7,  110,    9     ,CORDOBA OBSERVATORIO,2021-01-17 22:00:00
17012021,   23,  21.8,   57,  1014.6,  360,    4     ,CORDOBA OBSERVATORIO,2021-01-17 23:00:00
18012021,    0,  21.2,   58,  1014.8,  340,    4     ,CORDOBA OBSERVATORIO,2021-01-18 00:00:00
18012021,    1,  19.4,   69,  1014.9,  320,    2     ,CORDOBA OBSERVATORIO,2021-01-18 01:00:00
18012021,    2,  17.4,   78,  1015.2,  320,    4     ,CORDOBA OBSERVATORIO,2021-01-18 02:00:00
18012021,    3,  17.2,   80,  1015.9,  320,    4     ,CORDOBA OBSERVATORIO,2021-01-18 03:00:00
18012021,    4,  16.0,   87,  1014.2,  290,    4     ,CORDOBA OBSERVATORIO,2021-01-18 04:00:00
18012021,    5,  15.8,   84,  1014.2,  290,    4     ,CORDOBA OBSERVATORIO,2021-01-18 05:00:00
18012021,    6,  15.2,   80,  1013.8,  320,    4     ,CORDOBA OBSERVATORIO,2021-01-18 06:00:00
18012021,    7,  14.4,   86,  1013.9,  320,    4     ,CORDOBA OBSERVATORIO,2021-01-18 07:00:00
18012021,    8,  15.2,   80,  1014.5,  320,    2     ,CORDOBA OBSERVATORIO,2021-01-18 08:00:00
18012021,    9,  20.2,   58,  1016.0,  360,    4     ,CORDOBA OBSERVATORIO,2021-01-18 09:00:00
18012021,   10,  24.9,   42,  1015.3,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-18 10:00:00
18012021,   11,  26.2,   40,  1015.3,  270,   11     ,CORDOBA OBSERVATORIO,2021-01-18 11:00:00
18012021,   12,  27.6,   38,  1015.3,   70,   11     ,CORDOBA OBSERVATORIO,2021-01-18 12:00:00
18012021,   13,  28.6,   37,  1014.8,   20,   11     ,CORDOBA OBSERVATORIO,2021-01-18 13:00:00
18012021,   14,  29.5,   36,  1013.3,  140,    9     ,CORDOBA OBSERVATORIO,2021-01-18 14:00:00
18012021,   15,  30.3,   35,  1013.0,   20,    7     ,CORDOBA OBSERVATORIO,2021-01-18 15:00:00
18012021,   16,  30.4,   35,  1012.7,   20,   11     ,CORDOBA OBSERVATORIO,2021-01-18 16:00:00
18012021,   17,  30.7,   35,  1012.1,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-18 17:00:00
18012021,   18,  30.2,   34,  1011.8,   90,   17     ,CORDOBA OBSERVATORIO,2021-01-18 18:00:00
18012021,   19,  29.4,   34,  1011.6,   70,   15     ,CORDOBA OBSERVATORIO,2021-01-18 19:00:00
18012021,   20,  27.1,   37,  1012.3,   90,   15     ,CORDOBA OBSERVATORIO,2021-01-18 20:00:00
18012021,   21,  24.9,   44,  1013.0,   90,   17     ,CORDOBA OBSERVATORIO,2021-01-18 21:00:00
18012021,   22,  22.9,   39,  1011.1,   20,    6     ,CORDOBA OBSERVATORIO,2021-01-18 22:00:00
18012021,   23,  22.5,   40,  1013.0,  340,    6     ,CORDOBA OBSERVATORIO,2021-01-18 23:00:00
19012021,    0,  20.8,   47,  1013.0,  340,    6     ,CORDOBA OBSERVATORIO,2021-01-19 00:00:00
19012021,    1,  19.5,   52,  1014.3,   70,    4     ,CORDOBA OBSERVATORIO,2021-01-19 01:00:00
19012021,    2,  18.7,   55,  1014.0,   50,    4     ,CORDOBA OBSERVATORIO,2021-01-19 02:00:00
19012021,    3,  19.3,   48,  1013.8,   20,    4     ,CORDOBA OBSERVATORIO,2021-01-19 03:00:00
19012021,    4,  18.5,   56,  1013.5,  360,    6     ,CORDOBA OBSERVATORIO,2021-01-19 04:00:00
19012021,    5,  18.2,   59,  1013.4,  320,    4     ,CORDOBA OBSERVATORIO,2021-01-19 05:00:00
19012021,    6,  17.3,   65,  1014.0,  320,    4     ,CORDOBA OBSERVATORIO,2021-01-19 06:00:00
19012021,    7,  16.7,   66,  1014.4,  320,    2     ,CORDOBA OBSERVATORIO,2021-01-19 07:00:00
19012021,    8,  19.0,   59,  1015.2,  360,    4     ,CORDOBA OBSERVATORIO,2021-01-19 08:00:00
19012021,    9,  22.2,   46,  1015.6,   20,    7     ,CORDOBA OBSERVATORIO,2021-01-19 09:00:00
19012021,   10,  25.7,   37,  1015.3,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-19 10:00:00
19012021,   11,  27.1,   37,  1015.7,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-19 11:00:00
19012021,   12,  28.2,   33,  1015.2,   70,   13     ,CORDOBA OBSERVATORIO,2021-01-19 12:00:00
19012021,   13,  28.8,   33,  1014.9,   70,   11     ,CORDOBA OBSERVATORIO,2021-01-19 13:00:00
19012021,   14,  29.9,   33,  1014.2,   70,   13     ,CORDOBA OBSERVATORIO,2021-01-19 14:00:00
19012021,   15,  30.6,   29,  1013.7,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-19 15:00:00
19012021,   16,  30.7,   28,  1013.4,   70,   13     ,CORDOBA OBSERVATORIO,2021-01-19 16:00:00
19012021,   17,  31.0,   28,  1012.7,   50,    9     ,CORDOBA OBSERVATORIO,2021-01-19 17:00:00
19012021,   18,  30.5,   26,  1012.8,   90,   15     ,CORDOBA OBSERVATORIO,2021-01-19 18:00:00
19012021,   19,  29.7,   27,  1012.9,   70,   15     ,CORDOBA OBSERVATORIO,2021-01-19 19:00:00
19012021,   20,  27.9,   31,  1013.6,   90,   15     ,CORDOBA OBSERVATORIO,2021-01-19 20:00:00
19012021,   21,  25.2,   36,  1014.2,   90,    9     ,CORDOBA OBSERVATORIO,2021-01-19 21:00:00
19012021,   22,  24.0,   44,  1014.9,  360,    7     ,CORDOBA OBSERVATORIO,2021-01-19 22:00:00
19012021,   23,  21.7,   54,  1015.5,  320,    4     ,CORDOBA OBSERVATORIO,2021-01-19 23:00:00
20012021,    0,  20.6,   58,  1016.1,  320,    7     ,CORDOBA OBSERVATORIO,2021-01-20 00:00:00
20012021,    1,  19.9,   59,  1016.4,  320,    2     ,CORDOBA OBSERVATORIO,2021-01-20 01:00:00
20012021,    2,  19.2,   61,  1016.2,  270,    4     ,CORDOBA OBSERVATORIO,2021-01-20 02:00:00
20012021,    3,  18.2,   64,  1015.7,  320,    4     ,CORDOBA OBSERVATORIO,2021-01-20 03:00:00
20012021,    4,  17.7,   61,  1015.4,  320,    4     ,CORDOBA OBSERVATORIO,2021-01-20 04:00:00
20012021,    5,  17.4,   62,  1015.4,  320,    4     ,CORDOBA OBSERVATORIO,2021-01-20 05:00:00
20012021,    6,  17.0,   71,  1015.4,  270,    2     ,CORDOBA OBSERVATORIO,2021-01-20 06:00:00
20012021,    7,  16.9,   75,  1016.2,  230,    6     ,CORDOBA OBSERVATORIO,2021-01-20 07:00:00
20012021,    8,  18.8,   65,  1016.0,  230,    4     ,CORDOBA OBSERVATORIO,2021-01-20 08:00:00
20012021,    9,  23.2,   55,  1015.9,  230,    4     ,CORDOBA OBSERVATORIO,2021-01-20 09:00:00
20012021,   10,  27.0,   43,  1015.8,   50,   11     ,CORDOBA OBSERVATORIO,2021-01-20 10:00:00
20012021,   11,  28.2,   40,  1015.9,   50,    9     ,CORDOBA OBSERVATORIO,2021-01-20 11:00:00
20012021,   12,  29.4,   40,  1015.2,   50,    9     ,CORDOBA OBSERVATORIO,2021-01-20 12:00:00
